match_name,match_id,team1,team2,venue,format,tour,innings_number,session,ball_number,over_number,ball_in_over,over_ball,is_legal_delivery,is_dead_ball,is_phantom,is_wide,is_no_ball,is_bye,is_leg_bye,is_free_hit,is_boundary,is_short_run,is_quick_running,runs_off_bat,extra_runs,wide_runs,no_ball_runs,bye_runs,leg_bye_runs,penalty_runs,striker,non_striker,bowler,striker_hand,bowler_hand,bowler_style,bowling_end,bowling_angle,wicket_type,dismissed_player,dismissed_by,caught_by,stumped_by,run_out_fielder_1,commentary,delivery_type,foot_movement,air_movement,control,shot_connection,bat_subject,stroke,keeper_activity,fielding_activity,shot_intent,outcome_quality,bowler_plan,spin_direction,drift_direction,turn_after_pitch,bounce_category,pitch_zone,stump_zone,height_zone,batter_impact_height,batter_impact_line,batter_stump_zone,wagon_wheel_x,wagon_wheel_y,fielder,fielder_position,fielder_action,fielder_is_substitute,all_fielders,shot_zone_x,shot_zone_y,video_s3_uri,video_state,video_start_ms,video_end_ms,created_at,ball_isAppeal,ball_appealDismissalTypeId,ball_isReferred,ball_referralOutcomeId,ball_outcomeId,ball_noBallReasonId,ball_isNewBall,ball_isPowerPlay,ball_isBoundry,ball_runsConceded,ball_shotAngle,ball_shotMagnitude,over_totalInningRuns,over_totalInningWickets,source_file,fixture_id,result,ball_id,ball_totalBallNumber,ball_battingHandId,ball_runs,ball_teamRuns,ball_isBattingPowerPlay,ball_isAirNotControlled,ball_dismissalType,ball_dismissalTypeId,tour_name,game_type,venue,inning_isDeclared,inning_isFollowOn,inning_isForfeited,inning_byesRuns,inning_legByesRuns,inning_noBalls,inning_penalties,inning_totalExtras,inning_wideBalls,inning_oversBowled,inning_balls,inning_ballsRemaining,inning_runsScored,inning_currentRunRate,inning_numberOfWicketsFallen,inning_day,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,94,15,3,15.3,True,False,False,False,False,False,False,False,True,False,False,4,0,0,0,0,0,0,Mukul Choudhary,Abdul Samad,Mohammed Siraj,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"FOUR! Mohammed Siraj to Mukul Choudhary. Seaming in short, outside off stump on the back foot pulling, top edge in the air uncontrolled past fine leg for 4 runs.",Seam In,Back Foot,High,Air Uncontrolled,Top Edge,,Pull,,,,,,,,,STANDARD,Short,OO,,,OFF,OO,68.19,-22.96,,Fine Leg,,False,,68.19,-22.96,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,True,4,76.0,191.0,117.0,5.0,,,Gujarat Titans win by 7 wickets,6413349.0,,,4,4,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.31,7,,,7
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,95,15,4,15.4,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mukul Choudhary,Abdul Samad,Mohammed Siraj,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Mohammed Siraj to Mukul Choudhary. Reverse Swing-In length ball, outside off stump on the back foot pushing, Played to point for 1 run, fielded by Sharma.",Reverse In Swinger,Back Foot,Ground,,Normal,,Push,,,,,,,,,STANDARD,Length ball,OO,,,OFF,OO,11.79,55.37,Ashok Sharma,Point,Fielded,False,Ashok Sharma,11.79,55.37,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,188.0,98.0,117.0,5.0,,,Gujarat Titans win by 7 wickets,6413351.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.31,7,,,7
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,96,15,5,15.5,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Abdul Samad,Mukul Choudhary,Mohammed Siraj,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Mohammed Siraj to Abdul Samad. Seaming in back of a length, outside off stump swayed away pulling, mis-timed in the air uncontrolled to short fine leg for 1 run, shy attempt by Krishna, fielded by Gill.",Seam In,Swayed Away,High,Air Uncontrolled,Mis-timed,,Pull,,,,,,,,,STANDARD,Back of a length,OO,,,OFF,OO,72.02,26.39,Shubman Gill,Short Fine Leg,Fielded,False,Shubman Gill,72.02,26.39,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,47.0,82.0,117.0,5.0,,,Gujarat Titans win by 7 wickets,6413355.0,,,1,1,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.31,7,,,7
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,97,15,6,15.6,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mukul Choudhary,Abdul Samad,Mohammed Siraj,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Mohammed Siraj to Mukul Choudhary. Reverse Swing-In length ball, outside off stump on the back foot pushing, Played to short extra cover for 1 run, fielded by Sharma.",Reverse In Swinger,Back Foot,Ground,,Normal,,Push,,,,,,,,,STANDARD,Length ball,OO,,,OFF,OO,37.42,63.03,Ashok Sharma,Short Extra Cover,Fielded,False,Ashok Sharma,37.42,63.03,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,226.0,46.0,117.0,5.0,,,Gujarat Titans win by 7 wickets,6413371.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.31,7,,,7
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,98,16,1,16.1,True,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0,1,0,Mukul Choudhary,Abdul Samad,Ashok Sharma,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"Ashok Sharma to Mukul Choudhary. Short, outside off stump on the back foot pulling, hit helmet to third man for 1 run, fielded by Siraj.",No Movement,Back Foot,Ground,,Hit Helmet,,Pull,,,,,,,,,STANDARD,Short,OO,,,OFF,OO,35.73,-3.24,Mohammed Siraj,Third Man,Fielded,False,Mohammed Siraj,35.73,-3.24,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,,105.0,140.0,120.0,6.0,,,Gujarat Titans win by 7 wickets,6413420.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.06,2,1,1,3
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,99,16,2,16.2,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,Abdul Samad,Mukul Choudhary,Ashok Sharma,,RIGHT,RAMF,A,OVER_THE_WICKET,CAUGHT,Abdul Samad,Ashok Sharma,Phillips,,,"OUT! Caught. Ashok Sharma to Abdul Samad. Short, outside off stump on the back foot pulling, mis-timed in the air uncontrolled to deep mid wicket, caught by Phillips. Holes out in the deep.",No Movement,Back Foot,High,Air Uncontrolled,Mis-timed,,Pull,,,,,,,,,STANDARD,Short,OO,,,OFF,OO,103.98,68.59,Phillips,Deep Mid Wicket,Fielded,False,Phillips,103.98,68.59,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,Out2ndUmpire,,False,False,False,,341.0,145.0,120.0,6.0,,,Gujarat Titans win by 7 wickets,6413422.0,,,,,False,True,Caught,Caught,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.06,2,1,1,3
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,100,16,3,16.3,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,George Linde,Mukul Choudhary,Ashok Sharma,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"Ashok Sharma to George Linde. Back of a length, to leg on the back foot pulling, missed for no runs, fielded by Buttler.",No Movement,Back Foot,Ground,,Play and Miss,,Pull,,,,,,,,,STANDARD,Back of a length,LS,,,MLEG,LS,50.0,31.1,Jos Buttler,Wicket Keeper,Fielded,False,Jos Buttler,50.0,31.1,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,,90.0,48.0,120.0,6.0,,,Gujarat Titans win by 7 wickets,6413448.0,,,,,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.06,2,1,1,3
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,101,16,4,16.4,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,George Linde,Mukul Choudhary,Ashok Sharma,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"Ashok Sharma to George Linde. Short, down leg side on the back foot pulling, mis-timed in the air uncontrolled to deep backward square leg for 1 run, fielded by Krishna.",No Movement,Back Foot,High,Air Uncontrolled,Mis-timed,,Pull,,,,,,,,,STANDARD,Short,DL,,,LEG,DL,2.16,29.69,Prasidh Krishna,Deep Backward Square Leg,Fielded,False,Prasidh Krishna,2.16,29.69,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,157.0,132.0,120.0,6.0,,,Gujarat Titans win by 7 wickets,6413451.0,,,1,1,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.06,2,1,1,3
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,102,16,5,16.5,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mukul Choudhary,George Linde,Ashok Sharma,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"Ashok Sharma to Mukul Choudhary. Length ball, wide outside off stump on the back foot pushing, Played to deep point for 1 run, fielded by Sudharsan.",No Movement,Back Foot,Ground,,Normal,,Push,,,,,,,,,STANDARD,Length ball,WOO,,,WOFF,WOO,-2.47,55.51,Sai Sudharsan,Deep Point,Fielded,False,Sai Sudharsan,-2.47,55.51,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,186.0,134.0,120.0,6.0,,,Gujarat Titans win by 7 wickets,6413455.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.06,2,1,1,3
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,103,16,6,16.6,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,George Linde,Mukul Choudhary,Ashok Sharma,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"APPEAL! Ashok Sharma to George Linde. Length ball, down leg side on the back foot working, hit pad to short extra cover for no runs, fielded by Tewatia, appeal made for L.B.W.  Ashok Sharma is appealing hard, but the umpire isn't interested.",No Movement,Back Foot,Ground,,Hit Pad,,Worked,,,,,,,,,STANDARD,Length ball,DL,,,LEG,DL,63.87,59.71,Rahul Tewatia,Short Extra Cover,Fielded,False,Rahul Tewatia,63.87,59.71,,,,,2026-08-26T09:11:04.656435+00:00,True,Lbw,False,NotReferred,NotOut2ndUmpire,,False,False,False,,325.0,43.0,120.0,6.0,,,Gujarat Titans win by 7 wickets,6413457.0,,,,,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.06,2,1,1,3
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,104,17,1,17.1,True,False,False,False,False,False,False,False,True,False,False,6,0,0,0,0,0,0,Mukul Choudhary,George Linde,Kagiso Rabada,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"SIX! Kagiso Rabada to Mukul Choudhary. Back of a length, outside off stump on the back foot Slog, well timed in the air under control over deep backward square leg for 6 runs.",No Movement,Back Foot,High,Air Controlled,Well Timed,,Slog,,,,,,,,,STANDARD,Back of a length,OO,,,OFF,OO,118.45,31.66,,Deep Backward Square Leg,,False,,118.45,31.66,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,True,6,15.0,180.0,131.0,6.0,,,Gujarat Titans win by 7 wickets,6413459.0,,,6,6,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.28,11,,,11
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,105,17,2,17.2,True,False,False,False,False,False,False,False,False,False,False,2,0,0,0,0,0,0,Mukul Choudhary,George Linde,Kagiso Rabada,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Kagiso Rabada to Mukul Choudhary. Off cutter back of a length, wide outside off stump on the front foot pulling, Played in the air under control to deep mid wicket for 2 runs, fielded by Sudharsan.",Off Cutter,Front Foot,High,Air Controlled,Normal,,Pull,,,,,,,,,STANDARD,Back of a length,WOO,,,WOFF,WOO,105.12,70.06,Sai Sudharsan,Deep Mid Wicket,Fielded,False,Sai Sudharsan,105.12,70.06,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,2,340.0,149.0,131.0,6.0,,,Gujarat Titans win by 7 wickets,6413493.0,,,2,2,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.28,11,,,11
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,106,17,3,17.3,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mukul Choudhary,George Linde,Kagiso Rabada,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Kagiso Rabada to Mukul Choudhary. Leg cutter back of a length, wide outside off stump on the back foot pulling, Played to deep square leg for 1 run, fielded by Sundar.",Leg Cutter,Back Foot,Ground,,Normal,,Pull,,,,,,,,,STANDARD,Back of a length,WOO,,,WOFF,WOO,106.29,50.98,Washington Sundar,Deep Square Leg,Fielded,False,Washington Sundar,106.29,50.98,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,359.0,143.0,131.0,6.0,,,Gujarat Titans win by 7 wickets,6413496.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.28,11,,,11
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,107,17,4,17.4,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,George Linde,Mukul Choudhary,Kagiso Rabada,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Kagiso Rabada to George Linde. Reverse Swing-Out length ball, to leg on the back foot working, mis-timed back to bowler for no runs.",Reverse Out Swinger,Back Foot,Ground,,Mis-timed,,Worked,,,,,,,,,STANDARD,Length ball,LS,,,MLEG,LS,50.0,65.75,,Bowler,,False,,50.0,65.75,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,,270.0,40.0,131.0,6.0,,,Gujarat Titans win by 7 wickets,6413499.0,,,,,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.28,11,,,11
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,108,17,5,17.5,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,George Linde,Mukul Choudhary,Kagiso Rabada,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Kagiso Rabada to George Linde. Reverse Swing-Out back of a length, middle stump on the back foot pulling, mis-timed to short mid wicket for 1 run.",Reverse Out Swinger,Back Foot,Ground,,Mis-timed,,Pull,,,,,,,,,STANDARD,Back of a length,MS,,,MID,MS,32.31,50.93,,Short Mid Wicket,,False,,32.31,50.93,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,183.0,45.0,131.0,6.0,,,Gujarat Titans win by 7 wickets,6413503.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.28,11,,,11
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,109,17,6,17.6,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mukul Choudhary,George Linde,Kagiso Rabada,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Kagiso Rabada to Mukul Choudhary. Reverse Swing-In length ball, outside off stump on the front foot flick, mis-timed in the air uncontrolled to deep backward square leg for 1 run, fielded by Sundar.",Reverse In Swinger,Front Foot,High,Air Uncontrolled,Mis-timed,,Flick,,,,,,,,,STANDARD,Length ball,OO,,,OFF,OO,106.39,36.98,Washington Sundar,Deep Backward Square Leg,Fielded,False,Washington Sundar,106.39,36.98,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,13.0,147.0,131.0,6.0,,,Gujarat Titans win by 7 wickets,6413506.0,,,1,1,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.28,11,,,11
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,110,18,1,18.1,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,Mukul Choudhary,George Linde,Prasidh Krishna,,RIGHT,RAMF,A,OVER_THE_WICKET,CAUGHT,Mukul Choudhary,Prasidh Krishna,Jos Buttler,,,"OUT! Caught. Prasidh Krishna to Mukul Choudhary. Off cutter short, outside off stump on the back foot hooking, top edge in the air uncontrolled, caught by Buttler. Another one bites the dust.",Off Cutter,Back Foot,High,Air Uncontrolled,Top Edge,,Hook,,,,,,,,,STANDARD,Short,OO,,,OFF,OO,50.0,31.1,Jos Buttler,Wicket Keeper,Fielded,False,Jos Buttler,50.0,31.1,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,Out2ndUmpire,,False,False,False,,90.0,48.0,146.0,7.0,,,Gujarat Titans win by 7 wickets,6413508.0,,,,,False,True,Caught,Caught,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.68,15,1,,15
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,111,18,2,18.2,True,False,False,False,False,False,False,False,True,False,False,4,0,0,0,0,0,0,Mohammed Shami,George Linde,Prasidh Krishna,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"FOUR! Prasidh Krishna to Mohammed Shami. Back of a length, outside off stump on the back foot driving, well timed past deep backward point for 4 runs.",No Movement,Back Foot,Ground,,Well Timed,,Drive,,,,,,,,,STANDARD,Back of a length,OO,,,OFF,OO,-12.7,23.39,,Deep Backward Point,,False,,-12.7,23.39,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,True,4,157.0,173.0,146.0,7.0,,,Gujarat Titans win by 7 wickets,6413510.0,,,4,4,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.68,15,1,,15
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,112,18,3,18.3,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mohammed Shami,George Linde,Prasidh Krishna,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"Prasidh Krishna to Mohammed Shami. Reverse Swing-In length ball, outside off stump on the front foot Slog, mis-timed to short fine leg for 1 run, fielded by Sharma.",Reverse In Swinger,Front Foot,Ground,,Mis-timed,,Slog,,,,,,,,,STANDARD,Length ball,OO,,,OFF,OO,73.97,23.38,Ashok Sharma,Short Fine Leg,Fielded,False,Ashok Sharma,73.97,23.38,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,48.0,91.0,146.0,7.0,,,Gujarat Titans win by 7 wickets,6413511.0,,,1,1,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.68,15,1,,15
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,113,18,4,18.4,True,False,False,False,False,False,False,False,True,False,False,4,0,0,0,0,0,0,George Linde,Mohammed Shami,Prasidh Krishna,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"FOUR! Prasidh Krishna to George Linde. Reverse Swing-Out length ball, down leg side on the front foot Slog, inside edge in the air uncontrolled past fine leg for 4 runs.",Reverse Out Swinger,Front Foot,High,Air Uncontrolled,Inside Edge,,Slog,,,,,,,,,STANDARD,Length ball,DL,,,LEG,DL,18.72,-17.08,,Fine Leg,,False,,18.72,-17.08,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,True,4,115.0,188.0,146.0,7.0,,,Gujarat Titans win by 7 wickets,6413521.0,,,4,4,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.68,15,1,,15
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,114,18,5,18.5,True,False,False,False,False,False,False,False,False,False,False,2,0,0,0,0,0,0,George Linde,Mohammed Shami,Prasidh Krishna,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"Prasidh Krishna to George Linde. Off cutter back of a length, down leg side on the back foot pulling, mis-timed in the air uncontrolled to fine leg for 2 runs, fielded by Khan.",Off Cutter,Back Foot,High,Air Uncontrolled,Mis-timed,,Pull,,,,,,,,,STANDARD,Back of a length,DL,,,LEG,DL,26.05,2.99,Rashid Khan,Fine Leg,Fielded,False,Rashid Khan,26.05,2.99,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,2,117.0,134.0,146.0,7.0,,,Gujarat Titans win by 7 wickets,6413557.0,,,2,2,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.68,15,1,,15
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,115,18,6,18.6,True,False,False,False,False,False,False,False,True,False,False,4,0,0,0,0,0,0,George Linde,Mohammed Shami,Prasidh Krishna,,RIGHT,RAMF,A,OVER_THE_WICKET,,,,,,,"FOUR! Prasidh Krishna to George Linde. Off cutter short, wide down leg side backing away cutting, well timed in the air under control past third man for 4 runs.",Off Cutter,Backs Away,High,Air Controlled,Well Timed,,Upper Cut,,,,,,,,,STANDARD,Short,WDL,,,WLEG,WDL,66.29,-15.32,,Third Man,,False,,66.29,-15.32,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,True,4,76.0,171.0,146.0,7.0,,,Gujarat Titans win by 7 wickets,6413559.0,,,4,4,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,7.68,15,1,,15
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,116,19,1,19.1,True,False,False,False,False,False,False,False,True,False,False,6,0,0,0,0,0,0,Mohammed Shami,George Linde,Ashok Sharma,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"SIX! Ashok Sharma to Mohammed Shami. Reverse Swing-In length ball, off stump on the front foot flick, well timed in the air under control over deep backward square leg for 6 runs.",Reverse In Swinger,Front Foot,High,Air Controlled,Well Timed,,Flick,,,,,,,,,STANDARD,Length ball,OS,,,MOFF,OS,114.69,25.17,,Deep Backward Square Leg,,False,,114.69,25.17,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,True,6,21.0,176.0,164.0,8.0,,,Gujarat Titans win by 7 wickets,6413563.0,,,6,6,False,False,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,8.2,17,1,3,18
Match 19,c0514d8f-1980-5a9c-a708-95408556bd0a,Lucknow Super Giants,Gujarat Titans,Ekana Cricket Stadium,T20,,1,Session 1,117,19,2,19.2,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,Mohammed Shami,George Linde,Ashok Sharma,,RIGHT,RAMF,B,OVER_THE_WICKET,,,,,,,"Ashok Sharma to Mohammed Shami. Back of a length, outside off stump on the back foot cutting, mis-timed in the air uncontrolled to deep cover for 1 run, dropped catch by Arman.",No Movement,Back Foot,High,Air Uncontrolled,Mis-timed,,Cut,,,,,,,,,STANDARD,Back of a length,OO,,,OFF,OO,-4.5,65.63,,Deep Cover,,False,,-4.5,65.63,,,,,2026-08-26T09:11:04.656435+00:00,False,NotOut,False,NotReferred,,,False,False,False,1,196.0,144.0,164.0,8.0,,,Gujarat Titans win by 7 wickets,6413565.0,,,1,1,False,True,,,,T20 Domestic,Ekana Cricket Stadium,False,False,False,1,5,,,9,3,20.0,,,164,8.2,8,1,8.2,17,1,3,18
